Event ID,Case ID,Activity,Timestamp
event_104_3,case_104,Approve Purchase Order,2023-04-28 23:30:16.586856
event_104_4,case_104,Receive Goods,2023-05-12 06:58:44.250710
event_104_7,case_104,Renew Contract,2023-05-22 07:23:39.624797
event_104_5,case_104,Complete Payment,2023-06-30 17:09:16.080915
event_104_2,case_104,Request Quotations,2023-07-01 04:24:19.624203
event_104_0,case_104,Close Purchase Order,2023-08-31 17:57:21.049472
event_104_2,case_104,Select Supplier,2023-09-13 03:13:44.906144
event_104_1,case_104,Create Purchase Order,2023-09-24 18:19:34.138671
event_105_2,case_105,Request Quotations,2023-02-15 10:05:42.492293
event_105_0,case_105,Close Purchase Order,2023-04-02 10:19:55.499341
event_105_4,case_105,Receive Goods,2023-04-26 18:13:13.009053
event_105_3,case_105,Dispatch Order,2023-07-16 02:34:24.986014
event_105_1,case_105,Create Purchase Order,2023-07-16 08:29:50.579587
event_105_7,case_105,Renew Contract,2023-07-29 15:37:23.776287
event_105_6,case_105,Finalize Purchase Details,2023-08-25 10:56:15.861056
event_105_5,case_105,Process Invoice,2023-10-02 07:18:49.354136
event_106_3,case_106,Approve Purchase Order,2023-01-23 12:04:55.407185
event_106_0,case_106,Close Purchase Order,2023-02-08 20:29:55.394555
event_106_2,case_106,Negotiate Contract,2023-02-09 11:21:46.450047
event_106_5,case_106,Process Invoice,2023-03-05 18:17:47.570814
event_106_4,case_106,Receive Goods,2023-03-19 09:16:14.463231
event_106_7,case_106,Renew Contract,2023-06-26 21:24:28.912015
event_106_6,case_106,Evaluate Supplier Performance,2023-07-16 16:31:30.862345
event_106_1,case_106,Create Purchase Order,2023-07-24 05:18:15.011451
event_106_6,case_106,Finalize Purchase Details,2023-11-12 08:25:04.234927
event_107_1,case_107,Create Purchase Order,2023-02-06 08:52:31.132028
event_107_6,case_107,Evaluate Supplier Performance,2023-05-15 04:55:45.079270
event_107_0,case_107,Close Purchase Order,2023-05-22 12:33:52.581049
event_107_5,case_107,Complete Payment,2023-07-09 18:05:29.366920
event_107_4,case_107,Receive Goods,2023-08-01 18:42:27.185971
event_107_2,case_107,Negotiate Contract,2023-08-05 08:58:32.711460
event_107_7,case_107,Renew Contract,2023-09-14 01:46:39.376840
event_107_3,case_107,Approve Purchase Order,2023-11-17 20:29:22.204249
event_108_3,case_108,Dispatch Order,2023-02-16 23:49:17.918992
event_108_7,case_108,Renew Contract,2023-06-14 23:56:30.393655
event_108_5,case_108,Process Invoice,2023-07-20 00:19:00.620112
event_108_4,case_108,Monitor Order Status,2023-07-26 18:21:14.375852
event_108_6,case_108,Finalize Purchase Details,2023-09-16 15:15:17.817462
event_108_1,case_108,Create Purchase Order,2023-09-18 03:21:08.984781
event_108_0,case_108,Close Purchase Order,2023-11-12 17:42:06.287812
event_108_2,case_108,Request Quotations,2023-11-15 11:22:15.034923
event_109_1,case_109,Create Purchase Order,2023-01-14 01:38:55.046135
event_109_2,case_109,Select Supplier,2023-03-03 05:44:27.375725
event_109_3,case_109,Approve Purchase Order,2023-06-11 11:27:38.269602
event_109_0,case_109,Close Purchase Order,2023-07-04 17:29:02.446887
event_109_6,case_109,Finalize Purchase Details,2023-07-07 06:58:13.158741
event_109_7,case_109,Renew Contract,2023-08-15 12:05:34.056708
event_109_4,case_109,Monitor Order Status,2023-09-21 00:48:29.450308
event_109_5,case_109,Process Invoice,2023-11-19 10:27:21.832627
event_11_3,case_11,Approve Purchase Order,2023-02-16 17:17:57.700004
event_11_1,case_11,Create Purchase Order,2023-02-28 18:27:49.999942
event_11_6,case_11,Finalize Purchase Details,2023-03-12 14:27:33.093538
event_11_2,case_11,Request Quotations,2023-04-19 03:40:09.381179
event_11_0,case_11,Close Purchase Order,2023-04-27 20:11:34.175571
event_11_5,case_11,Process Invoice,2023-07-03 11:09:07.055561
event_11_7,case_11,Conduct Market Analysis,2023-07-12 06:53:54.460569
event_11_4,case_11,Receive Goods,2023-08-22 03:15:58.764604
event_11_6,case_11,Evaluate Supplier Performance,2023-11-20 22:29:12.030016
event_110_5,case_110,Complete Payment,2023-03-07 07:15:37.646006
event_110_7,case_110,Conduct Market Analysis,2023-06-08 12:34:04.909678
event_110_6,case_110,Finalize Purchase Details,2023-06-29 19:54:43.155095
event_110_4,case_110,Receive Goods,2023-07-22 03:55:50.111413
event_110_0,case_110,Close Purchase Order,2023-08-05 02:57:33.317479
event_110_1,case_110,Create Purchase Order,2023-08-14 11:00:48.997494
event_110_3,case_110,Dispatch Order,2023-10-31 14:20:10.002654
event_110_2,case_110,Negotiate Contract,2023-11-05 16:12:58.623060
event_111_1,case_111,Create Purchase Order,2023-01-21 00:26:28.377104
event_111_2,case_111,Request Quotations,2023-04-21 01:55:01.906677
event_111_3,case_111,Dispatch Order,2023-07-05 03:40:50.256836
event_111_7,case_111,Renew Contract,2023-07-12 15:57:50.414894
event_111_0,case_111,Close Purchase Order,2023-08-03 13:47:34.555021
event_111_5,case_111,Complete Payment,2023-09-08 13:01:39.597626
event_111_6,case_111,Evaluate Supplier Performance,2023-09-25 09:13:32.209920
event_111_4,case_111,Receive Goods,2023-10-18 20:38:47.231717
event_112_4,case_112,Monitor Order Status,2023-03-29 08:19:12.560383
event_112_1,case_112,Create Purchase Order,2023-04-06 08:26:31.479679
event_112_2,case_112,Negotiate Contract,2023-07-05 16:56:00.513122
event_112_3,case_112,Approve Purchase Order,2023-07-12 12:57:31.970711
event_112_7,case_112,Renew Contract,2023-08-17 02:53:42.667591
event_112_3,case_112,Dispatch Order,2023-10-06 10:38:49.593827
event_112_6,case_112,Evaluate Supplier Performance,2023-11-21 00:30:34.811811
event_112_0,case_112,Close Purchase Order,2023-11-22 04:26:55.739522
event_112_5,case_112,Process Invoice,2023-12-07 23:43:27.794753
event_113_1,case_113,Create Purchase Order,2023-01-12 05:06:32.137102
event_113_0,case_113,Close Purchase Order,2023-03-14 15:46:20.970489
event_113_4,case_113,Receive Goods,2023-04-26 05:12:50.933741
event_113_5,case_113,Process Invoice,2023-04-29 08:38:58.882896
event_113_6,case_113,Finalize Purchase Details,2023-06-28 14:21:42.926500
event_113_2,case_113,Negotiate Contract,2023-09-17 06:57:01.496688
event_113_7,case_113,Conduct Market Analysis,2023-11-19 22:15:10.151362
event_113_3,case_113,Dispatch Order,2023-12-07 19:56:37.455799
event_114_0,case_114,Close Purchase Order,2023-01-06 06:48:36.951552
event_114_4,case_114,Monitor Order Status,2023-01-25 01:16:57.941531
event_114_5,case_114,Complete Payment,2023-03-07 00:08:59.082049
event_114_4,case_114,Receive Goods,2023-03-15 02:00:09.168792
event_114_5,case_114,Process Invoice,2023-03-29 21:27:13.846019
event_114_6,case_114,Evaluate Supplier Performance,2023-04-30 06:48:09.881584
event_114_1,case_114,Create Purchase Order,2023-05-01 19:21:41.471161
event_114_7,case_114,Conduct Market Analysis,2023-05-21 19:28:33.079220
event_114_2,case_114,Negotiate Contract,2023-08-06 15:53:27.972244
event_114_3,case_114,Approve Purchase Order,2023-08-21 18:33:32.213050
event_115_0,case_115,Close Purchase Order,2023-01-02 18:21:26.098119
event_115_1,case_115,Create Purchase Order,2023-05-30 11:43:50.892345
event_115_3,case_115,Dispatch Order,2023-07-04 13:55:23.852751
event_115_6,case_115,Evaluate Supplier Performance,2023-07-07 01:31:37.439842
event_115_2,case_115,Select Supplier,2023-09-16 10:16:24.796121
event_115_4,case_115,Monitor Order Status,2023-10-24 11:18:39.968686
event_115_5,case_115,Process Invoice,2023-11-05 02:21:50.764941
event_115_7,case_115,Conduct Market Analysis,2023-11-06 21:49:30.508498
event_116_4,case_116,Monitor Order Status,2023-02-13 07:21:48.873215
event_116_1,case_116,Create Purchase Order,2023-03-02 06:52:51.434997
event_116_7,case_116,Conduct Market Analysis,2023-03-07 15:30:11.283359
event_116_6,case_116,Evaluate Supplier Performance,2023-04-07 19:28:17.406065
event_116_2,case_116,Select Supplier,2023-05-06 12:21:28.651346
event_116_3,case_116,Approve Purchase Order,2023-06-16 04:57:12.966294
event_116_5,case_116,Process Invoice,2023-08-22 12:24:54.864793
event_116_6,case_116,Finalize Purchase Details,2023-09-03 05:35:56.287484
event_116_0,case_116,Close Purchase Order,2023-11-26 13:05:06.002788
event_117_2,case_117,Negotiate Contract,2023-01-05 08:58:53.900786
event_117_6,case_117,Evaluate Supplier Performance,2023-01-29 16:41:18.239274
event_117_3,case_117,Dispatch Order,2023-02-17 23:29:07.338606
event_117_5,case_117,Process Invoice,2023-07-03 09:55:59.814065
event_117_7,case_117,Conduct Market Analysis,2023-07-09 03:13:14.607313
event_117_0,case_117,Close Purchase Order,2023-07-16 09:43:25.793002
event_117_4,case_117,Monitor Order Status,2023-07-16 20:00:39.304239
event_117_1,case_117,Create Purchase Order,2023-10-05 03:36:14.352154
event_118_7,case_118,Renew Contract,2023-02-23 02:01:57.374010
event_118_3,case_118,Dispatch Order,2023-05-08 10:11:29.801455
event_118_0,case_118,Close Purchase Order,2023-05-18 19:34:05.659491
event_118_6,case_118,Evaluate Supplier Performance,2023-05-31 11:03:49.708836
event_118_5,case_118,Complete Payment,2023-07-21 11:07:32.150032
event_118_1,case_118,Create Purchase Order,2023-08-01 17:40:19.766256
event_118_4,case_118,Receive Goods,2023-08-04 21:44:00.906067
event_118_2,case_118,Negotiate Contract,2023-09-15 14:09:20.005388
event_119_5,case_119,Complete Payment,2023-03-29 11:49:11.299093
event_119_2,case_119,Negotiate Contract,2023-04-16 21:52:58.286174
event_119_1,case_119,Create Purchase Order,2023-04-19 08:19:28.610975
event_119_6,case_119,Finalize Purchase Details,2023-04-26 08:29:18.658389
event_119_7,case_119,Renew Contract,2023-07-21 06:00:43.140885
event_119_0,case_119,Close Purchase Order,2023-07-21 09:35:35.161961
event_119_3,case_119,Approve Purchase Order,2023-10-08 22:09:46.854910
event_119_4,case_119,Monitor Order Status,2023-11-19 01:13:31.433815
event_12_1,case_12,Create Purchase Order,2023-05-05 13:12:00.307952
event_12_0,case_12,Close Purchase Order,2023-05-25 12:25:09.431933
event_12_5,case_12,Complete Payment,2023-06-28 14:43:53.791041
event_12_4,case_12,Receive Goods,2023-09-26 23:53:00.542448
event_12_6,case_12,Evaluate Supplier Performance,2023-10-30 00:07:03.744601
event_12_2,case_12,Negotiate Contract,2023-12-02 04:21:14.027303
event_12_7,case_12,Renew Contract,2023-12-02 20:10:57.420875
event_12_3,case_12,Approve Purchase Order,2023-12-05 22:21:47.016772
event_120_3,case_120,Approve Purchase Order,2023-01-09 00:53:25.240942
event_120_6,case_120,Finalize Purchase Details,2023-01-28 23:19:23.687647
event_120_5,case_120,Complete Payment,2023-02-04 06:28:49.142340
event_120_2,case_120,Select Supplier,2023-02-09 00:51:07.176205
event_120_1,case_120,Create Purchase Order,2023-03-06 02:27:21.484488
event_120_4,case_120,Monitor Order Status,2023-03-16 01:15:04.680865
event_120_0,case_120,Close Purchase Order,2023-03-19 16:36:02.328031
event_120_7,case_120,Renew Contract,2023-04-07 16:51:27.233804
event_121_1,case_121,Create Purchase Order,2023-01-11 10:55:05.031344
event_121_2,case_121,Request Quotations,2023-01-29 08:46:48.676502
event_121_4,case_121,Receive Goods,2023-05-12 10:40:39.871550
event_121_5,case_121,Complete Payment,2023-05-14 09:50:21.843023
event_121_0,case_121,Close Purchase Order,2023-05-18 10:47:10.421598
event_121_7,case_121,Conduct Market Analysis,2023-05-20 10:07:38.172227
event_121_3,case_121,Approve Purchase Order,2023-05-29 16:43:22.960351
event_121_6,case_121,Finalize Purchase Details,2023-08-23 14:23:34.168681
event_121_5,case_121,Process Invoice,2023-11-30 23:16:53.253454
event_122_6,case_122,Evaluate Supplier Performance,2023-01-02 20:40:13.106712
event_122_2,case_122,Select Supplier,2023-05-05 21:40:27.109337
event_122_4,case_122,Monitor Order Status,2023-05-21 08:31:18.801035
event_122_7,case_122,Conduct Market Analysis,2023-06-10 11:19:02.975103
event_122_0,case_122,Close Purchase Order,2023-06-24 02:34:21.928878
event_122_2,case_122,Request Quotations,2023-08-18 03:05:40.964067
event_122_5,case_122,Complete Payment,2023-08-19 12:55:10.152129
event_122_3,case_122,Approve Purchase Order,2023-09-17 12:18:55.694967
event_122_1,case_122,Create Purchase Order,2023-11-05 08:46:21.537564
event_123_5,case_123,Complete Payment,2023-02-16 07:36:00.742634
event_123_7,case_123,Renew Contract,2023-02-19 01:03:48.276417
event_123_6,case_123,Evaluate Supplier Performance,2023-05-21 16:48:55.237663
event_123_4,case_123,Monitor Order Status,2023-07-12 10:16:03.883180
event_123_3,case_123,Approve Purchase Order,2023-08-05 00:16:15.564660
event_123_1,case_123,Create Purchase Order,2023-09-04 04:45:47.229531
event_123_0,case_123,Close Purchase Order,2023-10-09 16:41:27.510480
event_123_2,case_123,Select Supplier,2023-10-31 13:23:19.204820
event_123_6,case_123,Finalize Purchase Details,2023-11-27 22:48:07.434039
event_124_7,case_124,Conduct Market Analysis,2023-01-04 00:22:45.230407
event_124_5,case_124,Complete Payment,2023-01-26 16:03:02.111783
event_124_2,case_124,Negotiate Contract,2023-02-12 16:20:18.213265
event_124_2,case_124,Request Quotations,2023-05-04 05:05:03.253546
event_124_4,case_124,Monitor Order Status,2023-07-09 01:06:24.740131
event_124_0,case_124,Close Purchase Order,2023-08-15 19:48:51.511931
event_124_1,case_124,Create Purchase Order,2023-08-30 17:14:53.440861
event_124_6,case_124,Evaluate Supplier Performance,2023-10-27 16:10:32.343948
event_124_3,case_124,Dispatch Order,2023-11-01 13:54:35.796619
event_125_3,case_125,Approve Purchase Order,2023-04-24 08:07:46.897907
event_125_7,case_125,Renew Contract,2023-05-09 10:37:32.661645
event_125_4,case_125,Receive Goods,2023-05-09 14:00:17.700322
event_125_2,case_125,Negotiate Contract,2023-06-04 09:38:19.087570
event_125_1,case_125,Create Purchase Order,2023-07-03 00:03:21.658653
event_125_6,case_125,Evaluate Supplier Performance,2023-07-29 16:18:39.397544
event_125_0,case_125,Close Purchase Order,2023-08-13 05:34:58.904937
event_125_5,case_125,Complete Payment,2023-09-16 15:48:21.794811
event_126_3,case_126,Approve Purchase Order,2023-02-01 09:03:16.367806
event_126_1,case_126,Create Purchase Order,2023-03-27 13:56:26.953881
event_126_0,case_126,Close Purchase Order,2023-04-15 05:45:58.245857
event_126_6,case_126,Evaluate Supplier Performance,2023-05-09 08:00:21.729608
event_126_7,case_126,Conduct Market Analysis,2023-05-25 07:29:45.943924
event_126_5,case_126,Process Invoice,2023-08-06 06:23:47.877110
event_126_4,case_126,Receive Goods,2023-08-20 04:48:45.623149
event_126_2,case_126,Negotiate Contract,2023-10-25 23:03:42.772507
event_127_6,case_127,Evaluate Supplier Performance,2023-01-05 03:31:49.743640
event_127_4,case_127,Monitor Order Status,2023-03-03 20:15:20.680361
event_127_2,case_127,Request Quotations,2023-05-02 21:33:00.497139
event_127_0,case_127,Close Purchase Order,2023-06-08 05:06:24.145775
event_127_3,case_127,Dispatch Order,2023-07-19 16:38:49.239587
event_127_1,case_127,Create Purchase Order,2023-09-02 02:32:50.989155
event_127_5,case_127,Complete Payment,2023-09-12 21:12:42.417660
event_127_2,case_127,Select Supplier,2023-10-19 15:22:58.272955
event_127_7,case_127,Renew Contract,2023-10-31 13:51:47.554281
event_128_0,case_128,Close Purchase Order,2023-01-01 23:55:04.518634
event_128_5,case_128,Process Invoice,2023-01-07 17:57:43.455223
event_128_7,case_128,Renew Contract,2023-07-04 21:26:59.336982
event_128_4,case_128,Receive Goods,2023-07-11 12:36:39.951554
event_128_2,case_128,Select Supplier,2023-08-02 20:00:00.017586
event_128_3,case_128,Approve Purchase Order,2023-08-06 08:10:39.997318
event_128_6,case_128,Finalize Purchase Details,2023-09-18 11:47:23.600481
event_128_1,case_128,Create Purchase Order,2023-10-10 16:29:34.446957
event_129_1,case_129,Create Purchase Order,2023-01-08 17:45:59.609337
event_129_0,case_129,Close Purchase Order,2023-03-19 17:17:27.668440
event_129_5,case_129,Process Invoice,2023-04-28 00:54:26.736396
event_129_7,case_129,Renew Contract,2023-08-26 19:18:34.637188
event_129_6,case_129,Finalize Purchase Details,2023-10-02 13:18:10.848414
event_129_2,case_129,Negotiate Contract,2023-10-24 16:21:01.058446
event_129_4,case_129,Receive Goods,2023-11-01 12:49:09.575678
event_129_3,case_129,Approve Purchase Order,2023-12-05 23:05:31.818466
event_13_1,case_13,Create Purchase Order,2023-03-21 12:18:49.795965
event_13_3,case_13,Dispatch Order,2023-03-26 16:34:22.466725
event_13_2,case_13,Negotiate Contract,2023-06-26 16:55:38.632160
event_13_2,case_13,Request Quotations,2023-07-21 21:48:39.391273
event_13_0,case_13,Close Purchase Order,2023-08-13 07:52:40.340065
event_13_7,case_13,Renew Contract,2023-08-19 23:52:09.126967
event_13_4,case_13,Receive Goods,2023-08-29 06:06:38.718012
event_13_5,case_13,Complete Payment,2023-09-21 17:10:27.700854
event_13_2,case_13,Select Supplier,2023-09-22 05:36:58.758470
event_13_6,case_13,Evaluate Supplier Performance,2023-11-20 06:57:28.549254
event_130_3,case_130,Dispatch Order,2023-01-26 05:27:05.800569
event_130_0,case_130,Close Purchase Order,2023-02-06 15:10:22.970808
event_130_4,case_130,Monitor Order Status,2023-02-20 19:01:37.834744
event_130_5,case_130,Process Invoice,2023-03-17 12:32:54.725504
event_130_6,case_130,Finalize Purchase Details,2023-05-17 02:54:41.267301
event_130_1,case_130,Create Purchase Order,2023-06-10 01:32:43.837663
event_130_2,case_130,Request Quotations,2023-06-16 07:50:50.764559
event_130_7,case_130,Conduct Market Analysis,2023-08-06 08:58:41.873926
event_131_1,case_131,Create Purchase Order,2023-01-25 09:27:40.050106
event_131_4,case_131,Receive Goods,2023-02-17 15:35:31.504838
event_131_7,case_131,Conduct Market Analysis,2023-02-26 22:02:08.689296
event_131_3,case_131,Approve Purchase Order,2023-04-19 15:55:30.109413
event_131_2,case_131,Negotiate Contract,2023-05-10 15:06:01.140877
event_131_0,case_131,Close Purchase Order,2023-07-25 04:22:56.295819
event_131_5,case_131,Process Invoice,2023-07-27 10:31:16.926457
event_131_6,case_131,Finalize Purchase Details,2023-08-14 19:32:00.603410
event_131_4,case_131,Monitor Order Status,2023-10-29 22:44:36.633436
event_132_6,case_132,Evaluate Supplier Performance,2023-03-14 15:55:23.690312
event_132_2,case_132,Negotiate Contract,2023-05-14 21:15:46.932428
event_132_5,case_132,Complete Payment,2023-05-17 02:01:19.348757
event_132_0,case_132,Close Purchase Order,2023-05-28 14:46:03.382847
event_132_3,case_132,Approve Purchase Order,2023-06-09 22:59:20.044796
event_132_7,case_132,Conduct Market Analysis,2023-07-01 11:02:07.691344
event_132_4,case_132,Monitor Order Status,2023-08-16 03:46:00.339383
event_132_1,case_132,Create Purchase Order,2023-10-31 23:59:10.060622
event_132_6,case_132,Finalize Purchase Details,2023-11-02 06:54:27.236181
event_133_2,case_133,Negotiate Contract,2023-02-08 05:53:13.976707
event_133_1,case_133,Create Purchase Order,2023-02-23 11:48:09.210366
event_133_7,case_133,Renew Contract,2023-03-04 05:48:56.770635
event_133_2,case_133,Request Quotations,2023-04-28 20:16:37.221878
event_133_3,case_133,Approve Purchase Order,2023-06-01 11:25:34.378674
event_133_4,case_133,Monitor Order Status,2023-06-05 15:36:47.871332
event_133_6,case_133,Finalize Purchase Details,2023-07-28 05:43:43.478919
event_133_6,case_133,Evaluate Supplier Performance,2023-08-15 05:03:53.135014
event_133_0,case_133,Close Purchase Order,2023-09-15 04:45:47.713639
event_133_5,case_133,Complete Payment,2023-10-08 04:41:48.783075
event_134_1,case_134,Create Purchase Order,2023-01-26 15:44:37.124021
event_134_5,case_134,Process Invoice,2023-02-09 15:45:08.229085
event_134_2,case_134,Select Supplier,2023-05-10 04:45:26.692027
event_134_6,case_134,Evaluate Supplier Performance,2023-05-12 00:19:22.491428
event_134_3,case_134,Approve Purchase Order,2023-06-21 02:24:16.349310
event_134_0,case_134,Close Purchase Order,2023-08-20 17:03:59.366975
event_134_7,case_134,Renew Contract,2023-10-11 07:27:43.918100
event_134_4,case_134,Monitor Order Status,2023-11-19 08:46:16.109199
event_134_6,case_134,Finalize Purchase Details,2023-11-20 00:37:41.622887
event_134_6,case_134,Finalize Purchase Details,2023-11-23 23:55:23.915096
event_135_3,case_135,Dispatch Order,2023-01-27 10:28:34.411433
event_135_4,case_135,Process Invoice,2023-02-11 23:03:47.601979
event_135_7,case_135,Conduct Market Analysis,2023-02-18 14:09:56.844648
event_135_5,case_135,Process Invoice,2023-03-25 04:47:08.801778
event_135_4,case_135,Process Invoice,2023-05-01 16:37:27.059244
event_135_5,case_135,Complete Payment,2023-07-12 05:47:21.938097
event_135_5,case_135,Complete Payment,2023-08-11 22:23:33.780407
event_135_6,case_135,Evaluate Supplier Performance,2023-10-05 21:43:00.745834
event_135_2,case_135,Request Quotations,2023-10-11 03:39:51.826046
event_135_4,case_135,Receive Goods,2023-10-19 10:03:28.885191
event_135_3,case_135,Approve Purchase Order,2023-11-03 20:53:24.139789
event_135_0,case_135,Close Purchase Order,2023-11-08 13:00:57.328198
event_135_4,case_135,Receive Goods,2023-11-23 19:08:11.142468
event_135_1,case_135,Create Purchase Order,2023-11-29 00:37:50.260084
event_135_4,case_135,Monitor Order Status,2023-11-30 03:40:53.571845
event_136_2,case_136,Negotiate Contract,2023-01-22 05:04:10.976347
event_136_1,case_136,Create Purchase Order,2023-04-12 04:39:56.818811
event_136_4,case_136,Monitor Order Status,2023-06-30 20:38:35.351488
event_136_5,case_136,Complete Payment,2023-08-13 18:35:36.069163
event_136_6,case_136,Evaluate Supplier Performance,2023-09-04 22:41:08.576096
event_136_3,case_136,Dispatch Order,2023-10-11 17:24:59.048955
event_136_7,case_136,Renew Contract,2023-11-04 07:39:21.799805
event_136_0,case_136,Close Purchase Order,2023-11-06 02:39:03.195160
event_137_6,case_137,Evaluate Supplier Performance,2023-03-06 05:16:19.514584
event_137_4,case_137,Monitor Order Status,2023-04-28 09:59:07.006017
event_137_6,case_137,Finalize Purchase Details,2023-06-06 16:27:01.281874
event_137_3,case_137,Dispatch Order,2023-07-08 12:20:02.832324
event_137_0,case_137,Close Purchase Order,2023-08-15 12:28:25.414100
event_137_7,case_137,Conduct Market Analysis,2023-09-08 00:32:31.555758
event_137_2,case_137,Request Quotations,2023-09-21 19:57:28.887902
event_137_1,case_137,Create Purchase Order,2023-11-16 07:11:40.633182
event_137_5,case_137,Complete Payment,2023-12-05 14:51:24.546680
event_138_5,case_138,Complete Payment,2023-01-31 11:58:54.553622
event_138_6,case_138,Evaluate Supplier Performance,2023-02-11 01:33:42.823064
event_138_2,case_138,Negotiate Contract,2023-04-30 06:15:48.278964
event_138_1,case_138,Create Purchase Order,2023-05-22 01:15:24.430721
event_138_4,case_138,Receive Goods,2023-07-03 11:05:02.358542
event_138_5,case_138,Process Invoice,2023-07-11 01:05:14.819394
event_138_7,case_138,Conduct Market Analysis,2023-08-20 08:42:19.700996
event_138_0,case_138,Close Purchase Order,2023-10-25 13:22:44.664073
event_138_3,case_138,Dispatch Order,2023-10-31 20:14:48.975785
event_139_4,case_139,Monitor Order Status,2023-04-26 01:05:06.896279
event_139_6,case_139,Evaluate Supplier Performance,2023-05-20 20:47:52.620838
event_139_3,case_139,Approve Purchase Order,2023-07-14 08:56:59.898008
event_139_0,case_139,Close Purchase Order,2023-08-25 17:01:28.721447
event_139_1,case_139,Create Purchase Order,2023-09-20 10:32:06.009248
event_139_7,case_139,Conduct Market Analysis,2023-09-21 20:29:42.446316
event_139_5,case_139,Process Invoice,2023-10-13 05:51:16.613955
