Event ID,Case ID,Activity,Timestamp
event_103_0,case_103,Close Purchase Order,2023-03-15 05:42:21.984858
event_103_2,case_103,Select Supplier,2023-04-20 17:57:03.722200
event_103_6,case_103,Finalize Purchase Details,2023-06-09 23:29:28.408914
event_103_1,case_103,Create Purchase Order,2023-07-09 00:11:01.580776
event_103_3,case_103,Approve Purchase Order,2023-09-27 03:35:25.829118
event_104_5,case_104,Process Invoice,2023-01-22 22:33:02.839860
event_104_0,case_104,Close Purchase Order,2023-03-02 14:28:04.722858
event_104_7,case_104,Conduct Market Analysis,2023-05-11 10:06:09.671814
event_104_6,case_104,Evaluate Supplier Performance,2023-08-17 10:48:25.582008
event_104_1,case_104,Create Purchase Order,2023-09-12 03:56:30.081176
event_104_3,case_104,Approve Purchase Order,2023-10-04 11:41:21.914693
event_104_2,case_104,Select Supplier,2023-10-07 04:04:08.652372
event_104_4,case_104,Receive Goods,2023-11-04 15:23:24.267489
event_105_5,case_105,Complete Payment,2023-03-01 18:14:57.663386
event_105_7,case_105,Conduct Market Analysis,2023-03-12 15:37:55.410331
event_105_1,case_105,Create Purchase Order,2023-04-01 20:38:31.196809
event_105_6,case_105,Evaluate Supplier Performance,2023-06-23 16:24:28.222686
event_105_3,case_105,Approve Purchase Order,2023-07-09 17:58:17.339158
event_105_2,case_105,Request Quotations,2023-07-13 08:46:31.810581
event_105_4,case_105,Receive Goods,2023-11-04 17:05:43.630720
event_105_0,case_105,Close Purchase Order,2023-12-04 08:28:50.984981
event_106_3,case_106,Approve Purchase Order,2023-01-05 15:07:44.953987
event_106_4,case_106,Receive Goods,2023-03-02 05:32:50.698308
event_106_6,case_106,Finalize Purchase Details,2023-06-28 19:31:39.797843
event_106_5,case_106,Complete Payment,2023-07-04 10:12:20.668882
event_106_0,case_106,Close Purchase Order,2023-07-20 12:43:18.980976
event_106_7,case_106,Conduct Market Analysis,2023-08-02 23:01:04.890181
event_106_1,case_106,Create Purchase Order,2023-08-25 04:09:21.645101
event_106_2,case_106,Select Supplier,2023-10-22 00:52:54.832993
event_107_2,case_107,Request Quotations,2023-03-22 14:36:36.392632
event_107_6,case_107,Evaluate Supplier Performance,2023-05-05 04:09:01.973404
event_107_7,case_107,Conduct Market Analysis,2023-07-17 16:16:26.751601
event_107_4,case_107,Monitor Order Status,2023-07-30 07:12:50.814759
event_107_1,case_107,Create Purchase Order,2023-09-13 07:35:08.692795
event_107_3,case_107,Approve Purchase Order,2023-10-10 19:53:33.143214
event_107_5,case_107,Complete Payment,2023-10-13 03:03:42.399755
event_107_0,case_107,Close Purchase Order,2023-11-29 02:25:05.757387
event_108_5,case_108,Process Invoice,2023-01-22 02:24:26.742151
event_108_0,case_108,Close Purchase Order,2023-03-15 13:28:18.632352
event_108_2,case_108,Request Quotations,2023-03-19 16:02:25.744030
event_108_3,case_108,Dispatch Order,2023-03-19 21:51:31.703790
event_108_3,case_108,Approve Purchase Order,2023-03-31 10:28:11.712513
event_108_7,case_108,Renew Contract,2023-04-11 06:18:19.574507
event_108_6,case_108,Evaluate Supplier Performance,2023-05-18 07:00:28.738543
event_108_1,case_108,Create Purchase Order,2023-06-11 11:17:48.619634
event_108_4,case_108,Monitor Order Status,2023-10-29 13:56:02.023390
event_109_3,case_109,Dispatch Order,2023-01-25 13:13:31.916162
event_109_5,case_109,Complete Payment,2023-02-08 10:51:27.419174
event_109_5,case_109,Process Invoice,2023-02-23 06:03:16.709972
event_109_0,case_109,Close Purchase Order,2023-03-18 15:31:19.254617
event_109_1,case_109,Create Purchase Order,2023-07-06 02:51:52.459010
event_109_3,case_109,Approve Purchase Order,2023-07-25 20:05:44.243190
event_109_7,case_109,Renew Contract,2023-09-11 08:31:37.628440
event_109_4,case_109,Monitor Order Status,2023-10-02 22:24:33.929134
event_109_2,case_109,Request Quotations,2023-10-05 11:01:34.511320
event_109_6,case_109,Evaluate Supplier Performance,2023-12-02 02:53:08.986004
event_11_3,case_11,Approve Purchase Order,2023-03-02 11:27:33.962880
event_11_1,case_11,Create Purchase Order,2023-05-11 09:17:38.461248
event_11_7,case_11,Conduct Market Analysis,2023-07-01 07:30:47.487294
event_11_3,case_11,Approve Purchase Order,2023-08-31 03:32:38.297936
event_11_3,case_11,Dispatch Order,2023-09-01 07:35:08.251722
event_11_0,case_11,Close Purchase Order,2023-09-02 03:09:07.293389
event_11_5,case_11,Process Invoice,2023-09-07 14:42:06.616316
event_11_4,case_11,Monitor Order Status,2023-10-13 21:51:15.675626
event_11_2,case_11,Request Quotations,2023-10-18 22:30:08.295416
event_11_4,case_11,Receive Goods,2023-11-09 21:13:53.606278
event_11_6,case_11,Finalize Purchase Details,2023-11-29 09:28:27.222034
event_11_3,case_11,Dispatch Order,2023-11-30 09:41:49.728591
event_110_4,case_110,Monitor Order Status,2023-01-05 21:19:40.765281
event_110_4,case_110,Receive Goods,2023-01-07 19:17:37.959469
event_110_2,case_110,Negotiate Contract,2023-01-24 20:35:16.980052
event_110_6,case_110,Finalize Purchase Details,2023-02-08 03:28:33.479241
event_110_7,case_110,Conduct Market Analysis,2023-03-09 17:59:38.820246
event_110_6,case_110,Finalize Purchase Details,2023-03-29 09:16:27.832577
event_110_5,case_110,Process Invoice,2023-07-30 06:17:34.314494
event_110_1,case_110,Create Purchase Order,2023-08-07 17:23:59.554606
event_110_3,case_110,Dispatch Order,2023-09-08 16:14:36.834348
event_110_0,case_110,Close Purchase Order,2023-10-17 19:51:25.902327
event_110_6,case_110,Evaluate Supplier Performance,2023-11-28 01:01:54.453228
event_111_6,case_111,Finalize Purchase Details,2023-02-23 01:53:09.655627
event_111_1,case_111,Create Purchase Order,2023-03-11 13:41:14.754280
event_111_7,case_111,Renew Contract,2023-04-25 09:45:06.532720
event_111_2,case_111,Negotiate Contract,2023-07-20 22:40:48.883112
event_111_0,case_111,Close Purchase Order,2023-08-21 08:09:40.302004
event_111_3,case_111,Approve Purchase Order,2023-09-12 18:19:06.100584
event_111_5,case_111,Process Invoice,2023-10-11 09:17:35.568784
event_111_4,case_111,Monitor Order Status,2023-11-03 08:07:24.155077
event_112_7,case_112,Renew Contract,2023-01-12 04:06:17.794479
event_112_5,case_112,Complete Payment,2023-02-17 23:48:33.597201
event_112_2,case_112,Request Quotations,2023-02-22 17:47:27.869725
event_112_0,case_112,Close Purchase Order,2023-02-28 11:59:28.345601
event_112_6,case_112,Finalize Purchase Details,2023-03-03 05:38:59.466292
event_112_1,case_112,Create Purchase Order,2023-04-16 11:15:02.320231
event_112_3,case_112,Dispatch Order,2023-10-01 08:12:15.132990
event_112_4,case_112,Receive Goods,2023-12-08 11:06:41.746062
event_113_5,case_113,Complete Payment,2023-02-09 13:15:07.020901
event_113_4,case_113,Receive Goods,2023-03-02 10:29:36.463282
event_113_3,case_113,Dispatch Order,2023-03-24 14:25:24.802064
event_113_7,case_113,Conduct Market Analysis,2023-04-09 06:13:21.507255
event_113_2,case_113,Request Quotations,2023-05-13 17:26:32.691996
event_113_4,case_113,Monitor Order Status,2023-07-12 03:58:48.341701
event_113_1,case_113,Create Purchase Order,2023-07-21 06:52:17.628239
event_113_6,case_113,Evaluate Supplier Performance,2023-09-16 01:22:06.778639
event_113_3,case_113,Approve Purchase Order,2023-09-30 03:13:07.641305
event_113_0,case_113,Close Purchase Order,2023-11-14 15:28:00.216970
event_114_2,case_114,Request Quotations,2023-01-29 13:39:23.252959
event_114_1,case_114,Create Purchase Order,2023-02-24 07:33:20.991327
event_114_6,case_114,Evaluate Supplier Performance,2023-05-18 11:08:51.906581
event_114_3,case_114,Approve Purchase Order,2023-07-28 14:11:47.734608
event_114_0,case_114,Close Purchase Order,2023-09-11 09:00:38.875135
event_114_4,case_114,Monitor Order Status,2023-11-13 03:08:49.491916
event_114_7,case_114,Renew Contract,2023-11-20 20:08:49.329223
event_114_5,case_114,Complete Payment,2023-11-22 01:59:59.998957
event_114_2,case_114,Select Supplier,2023-11-24 03:09:03.729711
event_115_2,case_115,Select Supplier,2023-01-20 17:16:43.393789
event_115_1,case_115,Create Purchase Order,2023-02-27 14:38:37.638379
event_115_7,case_115,Conduct Market Analysis,2023-03-13 00:57:32.612610
event_115_6,case_115,Evaluate Supplier Performance,2023-03-13 10:55:21.200918
event_115_6,case_115,Finalize Purchase Details,2023-04-13 10:36:15.722840
event_115_5,case_115,Process Invoice,2023-04-14 06:11:29.589875
event_115_5,case_115,Evaluate Supplier Performance,2023-05-07 14:25:18.607651
event_115_6,case_115,Evaluate Supplier Performance,2023-06-29 07:34:38.285454
event_115_4,case_115,Receive Goods,2023-07-04 21:02:51.483644
event_115_3,case_115,Dispatch Order,2023-08-20 08:52:53.701786
event_115_0,case_115,Close Purchase Order,2023-10-23 10:18:32.803246
event_115_6,case_115,Finalize Purchase Details,2023-12-02 08:22:00.929894
event_116_7,case_116,Conduct Market Analysis,2023-03-04 19:58:29.742901
event_116_1,case_116,Create Purchase Order,2023-03-18 18:08:46.071926
event_116_0,case_116,Close Purchase Order,2023-05-09 04:48:12.816617
event_116_5,case_116,Process Invoice,2023-05-17 04:37:06.358091
event_116_2,case_116,Request Quotations,2023-07-08 11:06:34.504915
event_116_6,case_116,Evaluate Supplier Performance,2023-07-24 15:23:32.028448
event_116_3,case_116,Dispatch Order,2023-11-06 08:18:51.212764
event_116_4,case_116,Receive Goods,2023-12-02 06:46:24.197198
event_117_2,case_117,Request Quotations,2023-02-11 02:18:07.326751
event_117_5,case_117,Complete Payment,2023-03-24 16:06:27.096468
event_117_4,case_117,Receive Goods,2023-04-17 09:15:12.043138
event_117_1,case_117,Create Purchase Order,2023-04-18 11:38:35.571223
event_117_7,case_117,Renew Contract,2023-05-08 17:35:41.669449
event_117_6,case_117,Finalize Purchase Details,2023-07-02 15:53:35.067483
event_117_3,case_117,Approve Purchase Order,2023-07-11 20:10:01.139729
event_117_0,case_117,Close Purchase Order,2023-08-04 05:26:07.962699
event_118_3,case_118,Approve Purchase Order,2023-01-14 04:39:52.158148
event_118_0,case_118,Close Purchase Order,2023-02-21 15:30:03.354229
event_118_6,case_118,Evaluate Supplier Performance,2023-06-06 00:46:47.459992
event_118_7,case_118,Conduct Market Analysis,2023-06-11 00:45:41.862707
event_118_5,case_118,Complete Payment,2023-08-03 18:20:40.972699
event_118_4,case_118,Receive Goods,2023-08-26 18:20:53.902997
event_118_5,case_118,Process Invoice,2023-10-09 04:36:17.450534
event_118_1,case_118,Create Purchase Order,2023-10-19 12:40:54.756545
event_118_2,case_118,Negotiate Contract,2023-12-02 03:32:07.831996
event_119_1,case_119,Create Purchase Order,2023-01-20 07:45:37.424833
event_119_0,case_119,Close Purchase Order,2023-02-11 18:53:52.452224
event_119_6,case_119,Finalize Purchase Details,2023-03-06 18:17:40.227674
event_119_7,case_119,Renew Contract,2023-07-05 14:44:48.683461
event_119_5,case_119,Process Invoice,2023-09-10 22:16:56.029324
event_119_2,case_119,Request Quotations,2023-09-11 12:06:44.664326
event_119_4,case_119,Monitor Order Status,2023-09-11 13:21:55.468455
event_119_3,case_119,Dispatch Order,2023-10-10 23:39:00.462258
event_12_3,case_12,Dispatch Order,2023-03-15 02:21:17.544986
event_12_2,case_12,Negotiate Contract,2023-04-02 11:44:43.441073
event_12_5,case_12,Process Invoice,2023-04-03 05:49:29.122133
event_12_0,case_12,Close Purchase Order,2023-04-30 22:59:27.296799
event_12_6,case_12,Finalize Purchase Details,2023-07-04 16:04:34.837801
event_12_7,case_12,Renew Contract,2023-07-13 07:14:54.135525
event_12_3,case_12,Approve Purchase Order,2023-07-21 09:32:37.607399
event_12_4,case_12,Receive Goods,2023-09-11 07:18:52.102135
event_12_2,case_12,Select Supplier,2023-10-17 03:21:11.756042
event_12_1,case_12,Create Purchase Order,2023-11-11 04:28:10.247903
event_120_5,case_120,Process Invoice,2023-02-20 04:08:05.151153
event_120_0,case_120,Close Purchase Order,2023-03-17 02:02:19.485615
event_120_7,case_120,Conduct Market Analysis,2023-04-20 22:13:18.728249
event_120_1,case_120,Create Purchase Order,2023-06-07 13:36:21.085450
event_120_2,case_120,Request Quotations,2023-08-22 06:18:33.814034
event_120_6,case_120,Evaluate Supplier Performance,2023-11-12 17:56:32.524231
event_120_4,case_120,Monitor Order Status,2023-11-28 18:18:19.523869
event_120_3,case_120,Dispatch Order,2023-12-02 21:51:56.649956
event_121_2,case_121,Select Supplier,2023-01-18 08:57:37.525097
event_121_6,case_121,Finalize Purchase Details,2023-01-28 12:49:35.080249
event_121_1,case_121,Create Purchase Order,2023-01-31 11:13:20.834114
event_121_0,case_121,Close Purchase Order,2023-03-17 18:58:41.646112
event_121_3,case_121,Approve Purchase Order,2023-05-26 14:01:28.549298
event_121_4,case_121,Monitor Order Status,2023-06-15 12:01:08.721601
event_121_7,case_121,Renew Contract,2023-08-24 01:48:16.897784
event_121_5,case_121,Complete Payment,2023-11-23 11:47:59.049221
event_122_4,case_122,Receive Goods,2023-02-06 12:45:22.596089
event_122_0,case_122,Close Purchase Order,2023-03-04 05:50:20.146432
event_122_2,case_122,Negotiate Contract,2023-03-31 08:50:16.821389
event_122_6,case_122,Evaluate Supplier Performance,2023-04-23 19:18:19.675557
event_122_3,case_122,Approve Purchase Order,2023-04-25 22:47:29.818436
event_122_7,case_122,Renew Contract,2023-04-26 18:41:05.703128
event_122_1,case_122,Create Purchase Order,2023-08-22 07:16:21.073657
event_122_5,case_122,Complete Payment,2023-10-23 19:13:26.119543
event_123_4,case_123,Receive Goods,2023-02-06 07:38:39.135458
event_123_2,case_123,Negotiate Contract,2023-02-13 22:29:32.676575
event_123_7,case_123,Conduct Market Analysis,2023-02-23 00:58:16.996340
event_123_1,case_123,Create Purchase Order,2023-03-18 00:34:31.085155
event_123_3,case_123,Dispatch Order,2023-04-21 02:39:19.301356
event_123_0,case_123,Close Purchase Order,2023-06-12 09:00:08.265211
event_123_5,case_123,Complete Payment,2023-07-07 07:19:38.086890
event_123_6,case_123,Evaluate Supplier Performance,2023-11-16 21:17:33.834339
event_124_0,case_124,Close Purchase Order,2023-01-05 15:58:31.846951
event_124_1,case_124,Create Purchase Order,2023-01-31 05:08:37.595362
event_124_5,case_124,Process Invoice,2023-02-22 22:12:43.343930
event_124_2,case_124,Request Quotations,2023-02-25 18:55:24.034056
event_124_6,case_124,Evaluate Supplier Performance,2023-03-16 10:26:56.182488
event_124_7,case_124,Conduct Market Analysis,2023-03-28 23:00:50.493720
event_124_4,case_124,Receive Goods,2023-06-06 19:45:31.873747
event_124_3,case_124,Approve Purchase Order,2023-09-01 04:07:03.131663
event_124_3,case_124,Dispatch Order,2023-11-19 12:01:27.257932
event_125_5,case_125,Process Invoice,2023-02-10 00:11:07.440351
event_125_3,case_125,Approve Purchase Order,2023-03-12 13:14:17.739569
event_125_4,case_125,Monitor Order Status,2023-03-17 02:31:32.617629
event_125_0,case_125,Close Purchase Order,2023-04-02 19:36:22.530517
event_125_1,case_125,Create Purchase Order,2023-07-11 14:00:03.256682
event_125_7,case_125,Conduct Market Analysis,2023-08-07 13:07:45.417123
event_125_6,case_125,Finalize Purchase Details,2023-10-04 12:33:12.226041
event_125_2,case_125,Select Supplier,2023-10-31 22:37:42.456730
event_125_6,case_125,Evaluate Supplier Performance,2023-11-08 07:58:19.519896
event_126_4,case_126,Monitor Order Status,2023-02-23 03:34:41.257657
event_126_3,case_126,Dispatch Order,2023-02-25 00:08:48.843808
event_126_6,case_126,Finalize Purchase Details,2023-04-26 05:12:12.874042
event_126_7,case_126,Conduct Market Analysis,2023-05-07 21:50:00.595457
event_126_5,case_126,Process Invoice,2023-05-28 18:53:09.608850
event_126_0,case_126,Close Purchase Order,2023-07-04 09:38:33.021572
event_126_1,case_126,Create Purchase Order,2023-07-19 00:52:06.753896
event_126_2,case_126,Negotiate Contract,2023-12-03 16:26:25.560538
event_127_6,case_127,Finalize Purchase Details,2023-02-14 14:17:53.337775
event_127_2,case_127,Select Supplier,2023-03-12 01:38:53.107963
event_127_3,case_127,Approve Purchase Order,2023-04-25 15:05:26.692737
event_127_4,case_127,Receive Goods,2023-07-31 23:03:10.918778
event_127_7,case_127,Conduct Market Analysis,2023-08-21 22:08:13.021498
event_127_5,case_127,Complete Payment,2023-09-08 21:13:23.652330
event_127_1,case_127,Create Purchase Order,2023-09-16 11:40:28.541075
event_127_0,case_127,Close Purchase Order,2023-10-29 11:52:05.196137
event_128_1,case_128,Create Purchase Order,2023-01-05 17:42:12.128207
event_128_7,case_128,Conduct Market Analysis,2023-01-23 05:58:55.877160
event_128_2,case_128,Request Quotations,2023-04-12 16:59:21.174131
event_128_0,case_128,Close Purchase Order,2023-05-08 06:36:33.674619
event_128_5,case_128,Complete Payment,2023-05-09 14:02:52.305977
event_128_3,case_128,Approve Purchase Order,2023-06-28 04:32:18.998908
event_128_5,case_128,Process Invoice,2023-07-14 05:00:14.612457
event_128_6,case_128,Finalize Purchase Details,2023-07-15 09:00:23.963659
event_128_4,case_128,Receive Goods,2023-08-06 13:48:52.820243
event_128_6,case_128,Evaluate Supplier Performance,2023-08-29 02:41:37.383061
event_129_7,case_129,Conduct Market Analysis,2023-01-12 05:01:33.880523
event_129_2,case_129,Request Quotations,2023-02-10 06:36:18.602933
event_129_5,case_129,Process Invoice,2023-02-16 16:45:26.160639
event_129_4,case_129,Receive Goods,2023-04-08 21:05:15.009494
event_129_3,case_129,Dispatch Order,2023-04-20 05:27:06.835536
event_129_0,case_129,Close Purchase Order,2023-05-30 04:38:37.732324
event_129_2,case_129,Negotiate Contract,2023-10-23 02:00:23.896862
event_129_1,case_129,Create Purchase Order,2023-10-27 03:55:08.479357
event_129_6,case_129,Evaluate Supplier Performance,2023-12-06 14:09:09.009802
event_13_6,case_13,Finalize Purchase Details,2023-01-17 23:39:18.950096
event_13_5,case_13,Process Invoice,2023-02-22 06:22:06.575210
event_13_1,case_13,Create Purchase Order,2023-03-03 09:55:39.300891
event_13_0,case_13,Close Purchase Order,2023-05-15 04:42:26.717805
event_13_7,case_13,Conduct Market Analysis,2023-05-25 05:28:22.886698
event_13_4,case_13,Monitor Order Status,2023-06-02 07:44:24.652453
event_13_2,case_13,Negotiate Contract,2023-07-09 19:04:58.591042
event_13_3,case_13,Approve Purchase Order,2023-11-12 12:33:41.766231
event_130_4,case_130,Monitor Order Status,2023-01-10 20:36:12.741460
event_130_2,case_130,Select Supplier,2023-02-23 01:29:04.873058
event_130_1,case_130,Create Purchase Order,2023-03-06 17:18:22.433158
event_130_7,case_130,Renew Contract,2023-05-22 16:31:40.900648
event_130_3,case_130,Approve Purchase Order,2023-06-25 02:54:43.445120
event_130_5,case_130,Process Invoice,2023-07-05 10:54:22.820205
event_130_0,case_130,Close Purchase Order,2023-08-05 01:36:39.152793
event_130_6,case_130,Finalize Purchase Details,2023-08-09 22:25:22.122080
event_131_7,case_131,Conduct Market Analysis,2023-01-09 03:42:57.669251
event_131_3,case_131,Dispatch Order,2023-02-01 14:07:40.895360
event_131_5,case_131,Process Invoice,2023-05-13 02:23:26.455583
event_131_1,case_131,Create Purchase Order,2023-06-04 01:26:03.083039
event_131_2,case_131,Request Quotations,2023-07-04 10:01:07.144320
event_131_6,case_131,Evaluate Supplier Performance,2023-10-04 23:05:37.481670
event_131_6,case_131,Finalize Purchase Details,2023-10-07 12:40:55.422214
event_131_2,case_131,Negotiate Contract,2023-11-22 01:31:54.286640
event_131_0,case_131,Close Purchase Order,2023-12-02 18:14:05.650932
event_131_4,case_131,Receive Goods,2023-12-03 13:38:21.068393
event_132_5,case_132,Process Invoice,2023-01-16 10:42:59.030933
event_132_2,case_132,Request Quotations,2023-04-11 23:50:58.140760
event_132_1,case_132,Create Purchase Order,2023-06-11 08:47:59.218065
event_132_6,case_132,Evaluate Supplier Performance,2023-08-10 17:31:50.521986
event_132_4,case_132,Receive Goods,2023-08-24 09:34:49.228487
event_132_0,case_132,Close Purchase Order,2023-08-27 13:00:12.842529
event_132_7,case_132,Conduct Market Analysis,2023-09-07 12:01:27.735903
event_132_3,case_132,Approve Purchase Order,2023-09-12 05:55:55.362491
event_133_3,case_133,Approve Purchase Order,2023-01-01 01:49:45.351997
event_133_4,case_133,Monitor Order Status,2023-01-05 20:22:41.599671
event_133_6,case_133,Finalize Purchase Details,2023-01-31 22:16:52.706524
event_133_0,case_133,Close Purchase Order,2023-04-21 02:02:43.056318
event_133_5,case_133,Process Invoice,2023-05-01 12:29:23.239238
event_133_2,case_133,Negotiate Contract,2023-09-26 04:20:58.241213
event_133_7,case_133,Conduct Market Analysis,2023-10-05 07:19:24.626800
event_133_1,case_133,Create Purchase Order,2023-10-12 15:49:46.812411
event_133_6,case_133,Evaluate Supplier Performance,2023-10-24 10:14:46.516474
event_134_6,case_134,Evaluate Supplier Performance,2023-01-11 21:11:33.556966
event_134_7,case_134,Renew Contract,2023-02-08 12:07:48.967436
event_134_3,case_134,Approve Purchase Order,2023-04-17 01:45:34.894672
event_134_2,case_134,Select Supplier,2023-05-09 08:05:35.109850
event_134_1,case_134,Create Purchase Order,2023-07-07 03:59:24.468313
event_134_0,case_134,Close Purchase Order,2023-08-18 03:54:16.890085
event_134_4,case_134,Monitor Order Status,2023-09-30 11:11:58.066020
event_134_5,case_134,Complete Payment,2023-10-12 06:13:42.201876
event_135_7,case_135,Renew Contract,2023-01-10 05:27:16.333723
event_135_4,case_135,Monitor Order Status,2023-01-31 06:57:19.958374
event_135_1,case_135,Create Purchase Order,2023-02-10 22:59:04.209366
event_135_6,case_135,Finalize Purchase Details,2023-02-26 07:32:21.275120
event_135_3,case_135,Approve Purchase Order,2023-03-11 03:17:37.851687
event_135_2,case_135,Select Supplier,2023-05-30 10:40:04.860704
event_135_0,case_135,Close Purchase Order,2023-07-29 11:42:33.466641
event_135_5,case_135,Process Invoice,2023-09-25 02:07:46.303399
event_136_1,case_136,Create Purchase Order,2023-02-09 01:17:21.770716
event_136_6,case_136,Evaluate Supplier Performance,2023-05-30 16:22:56.578750
event_136_3,case_136,Dispatch Order,2023-08-11 21:32:09.870370
event_136_0,case_136,Close Purchase Order,2023-08-31 03:43:03.878745
event_136_3,case_136,Approve Purchase Order,2023-10-04 01:18:12.681769
event_136_7,case_136,Renew Contract,2023-10-08 15:47:36.167871
event_136_2,case_136,Request Quotations,2023-10-18 03:38:04.178286
event_136_5,case_136,Complete Payment,2023-11-14 14:48:33.930193
event_136_4,case_136,Monitor Order Status,2023-11-22 19:35:57.042302
event_137_7,case_137,Renew Contract,2023-01-09 21:33:30.117540
event_137_5,case_137,Process Invoice,2023-02-25 04:05:16.259801
event_137_4,case_137,Monitor Order Status,2023-02-28 14:26:36.012509
event_137_2,case_137,Select Supplier,2023-03-11 23:53:50.011307
event_137_3,case_137,Approve Purchase Order,2023-04-16 21:19:02.002836
event_137_0,case_137,Close Purchase Order,2023-04-23 05:20:24.801096
event_137_6,case_137,Evaluate Supplier Performance,2023-05-18 11:44:16.691031
event_137_5,case_137,Complete Payment,2023-06-08 10:30:38.900042
event_137_1,case_137,Create Purchase Order,2023-09-10 15:02:09.212293
event_138_7,case_138,Renew Contract,2023-01-14 11:02:03.896235
event_138_2,case_138,Select Supplier,2023-04-15 03:12:01.592929
event_138_4,case_138,Receive Goods,2023-05-22 07:22:17.783598
event_138_3,case_138,Approve Purchase Order,2023-06-30 05:42:54.030691
event_138_5,case_138,Process Invoice,2023-07-09 08:39:40.632157
event_138_6,case_138,Evaluate Supplier Performance,2023-08-06 05:21:37.246439
event_138_0,case_138,Close Purchase Order,2023-08-28 16:30:54.094543
event_138_1,case_138,Create Purchase Order,2023-09-21 04:21:59.887908
event_139_2,case_139,Select Supplier,2023-01-29 05:09:25.758123
event_139_6,case_139,Evaluate Supplier Performance,2023-02-10 10:18:07.920398
event_139_3,case_139,Approve Purchase Order,2023-03-31 10:20:10.406711
event_139_1,case_139,Create Purchase Order,2023-04-04 17:43:06.136168
event_139_0,case_139,Close Purchase Order,2023-04-18 15:33:01.331754
event_139_4,case_139,Receive Goods,2023-05-30 08:51:04.524825
event_139_5,case_139,Complete Payment,2023-08-03 22:12:57.316831
