Event ID,Case ID,Activity,Timestamp
event_101_3,case_101,Approve Purchase Order,2023-04-26 09:44:12.124985
event_101_3,case_101,Approve Purchase Order,2023-05-29 14:46:07.669065
event_101_7,case_101,Renew Contract,2023-07-02 07:18:33.637201
event_101_4,case_101,Monitor Order Status,2023-08-06 07:29:27.321769
event_101_3,case_101,Dispatch Order,2023-09-17 11:41:44.528104
event_101_5,case_101,Complete Payment,2023-09-18 15:46:42.253711
event_101_3,case_101,Dispatch Order,2023-11-29 03:37:28.646608
event_101_2,case_101,Select Supplier,2023-12-08 17:20:31.382556
event_102_4,case_102,Receive Goods,2023-01-30 01:42:25.361337
event_102_3,case_102,Dispatch Order,2023-02-13 00:20:37.398847
event_102_5,case_102,Process Invoice,2023-04-06 09:33:16.186858
event_102_0,case_102,Close Purchase Order,2023-05-21 18:57:59.089940
event_102_2,case_102,Negotiate Contract,2023-06-21 21:39:46.459570
event_102_4,case_102,Monitor Order Status,2023-06-26 16:55:11.937711
event_102_6,case_102,Finalize Purchase Details,2023-07-13 08:50:41.551671
event_102_7,case_102,Conduct Market Analysis,2023-08-23 16:00:17.063150
event_102_1,case_102,Create Purchase Order,2023-10-23 15:10:09.187124
event_103_7,case_103,Conduct Market Analysis,2023-01-11 02:44:41.938699
event_103_5,case_103,Process Invoice,2023-02-13 11:11:29.408689
event_103_4,case_103,Monitor Order Status,2023-03-31 02:16:29.962087
event_103_3,case_103,Approve Purchase Order,2023-04-30 14:17:21.058549
event_103_0,case_103,Close Purchase Order,2023-06-23 06:39:34.851500
event_103_6,case_103,Evaluate Supplier Performance,2023-06-30 04:30:55.796805
event_103_1,case_103,Create Purchase Order,2023-07-03 01:19:04.466576
event_103_2,case_103,Request Quotations,2023-07-15 06:46:39.988344
event_103_6,case_103,Finalize Purchase Details,2023-08-20 18:35:29.419877
event_104_0,case_104,Close Purchase Order,2023-01-26 21:08:46.557312
event_104_3,case_104,Dispatch Order,2023-03-10 15:33:01.166887
event_104_7,case_104,Conduct Market Analysis,2023-04-02 09:58:27.693273
event_104_3,case_104,Approve Purchase Order,2023-04-23 02:22:42.970616
event_104_2,case_104,Negotiate Contract,2023-06-05 09:20:59.750251
event_104_1,case_104,Create Purchase Order,2023-09-03 08:09:05.591333
event_104_5,case_104,Complete Payment,2023-09-11 11:21:54.959458
event_104_6,case_104,Evaluate Supplier Performance,2023-10-21 11:40:07.558152
event_104_4,case_104,Monitor Order Status,2023-12-05 01:15:23.871587
event_105_6,case_105,Evaluate Supplier Performance,2023-01-08 01:22:46.566633
event_105_2,case_105,Select Supplier,2023-01-19 07:48:43.724898
event_105_4,case_105,Receive Goods,2023-01-21 22:01:36.617995
event_105_0,case_105,Close Purchase Order,2023-02-08 21:00:59.759640
event_105_4,case_105,Receive Goods,2023-05-17 21:01:18.285406
event_105_3,case_105,Dispatch Order,2023-07-15 07:42:28.736249
event_105_7,case_105,Renew Contract,2023-07-25 18:17:15.705326
event_105_5,case_105,Complete Payment,2023-09-09 16:22:34.422359
event_105_5,case_105,Complete Payment,2023-09-20 19:22:31.231489
event_105_1,case_105,Create Purchase Order,2023-10-09 03:02:37.130878
event_106_3,case_106,Approve Purchase Order,2023-01-01 06:21:07.201867
event_106_0,case_106,Close Purchase Order,2023-01-09 09:19:13.803839
event_106_2,case_106,Dispatch Order,2023-01-31 17:37:28.789353
event_106_6,case_106,Evaluate Supplier Performance,2023-03-10 19:13:07.260649
event_106_4,case_106,Monitor Order Status,2023-04-09 14:31:08.606524
event_106_2,case_106,Negotiate Contract,2023-05-18 23:31:14.545691
event_106_3,case_106,Approve Purchase Order,2023-06-06 07:54:04.792209
event_106_1,case_106,Create Purchase Order,2023-06-17 03:48:33.532975
event_106_5,case_106,Process Invoice,2023-07-27 12:58:59.336848
event_106_3,case_106,Dispatch Order,2023-08-23 02:51:22.225647
event_106_7,case_106,Renew Contract,2023-08-30 23:15:41.150545
event_106_2,case_106,Request Quotations,2023-10-09 05:24:10.171282
event_107_3,case_107,Dispatch Order,2023-01-04 05:47:04.008322
event_107_0,case_107,Close Purchase Order,2023-01-06 21:34:08.365289
event_107_2,case_107,Negotiate Contract,2023-03-11 16:46:26.535777
event_107_1,case_107,Create Purchase Order,2023-06-21 00:23:53.592343
event_107_6,case_107,Finalize Purchase Details,2023-07-07 05:14:33.507169
event_107_4,case_107,Receive Goods,2023-08-08 12:33:33.381538
event_107_6,case_107,Evaluate Supplier Performance,2023-09-01 07:52:35.461236
event_107_7,case_107,Renew Contract,2023-09-25 14:03:55.214602
event_107_5,case_107,Complete Payment,2023-11-26 20:28:21.955939
event_108_1,case_108,Create Purchase Order,2023-02-11 23:29:55.472275
event_108_2,case_108,Request Quotations,2023-02-13 14:07:57.378005
event_108_5,case_108,Process Invoice,2023-06-20 05:22:50.811070
event_108_0,case_108,Close Purchase Order,2023-07-18 15:45:41.673505
event_108_3,case_108,Approve Purchase Order,2023-08-26 08:46:54.526458
event_108_6,case_108,Evaluate Supplier Performance,2023-10-13 02:21:10.773317
event_108_7,case_108,Renew Contract,2023-10-21 23:44:05.981451
event_108_4,case_108,Monitor Order Status,2023-11-01 17:58:35.263958
event_109_5,case_109,Complete Payment,2023-01-14 18:11:32.991612
event_109_7,case_109,Conduct Market Analysis,2023-01-27 21:35:29.606475
event_109_0,case_109,Close Purchase Order,2023-02-03 12:46:29.233911
event_109_4,case_109,Receive Goods,2023-02-20 17:26:50.592945
event_109_2,case_109,Negotiate Contract,2023-03-15 20:25:00.857552
event_109_1,case_109,Create Purchase Order,2023-05-19 00:48:27.289716
event_109_4,case_109,Monitor Order Status,2023-07-04 22:45:57.144370
event_109_5,case_109,Process Invoice,2023-08-12 03:48:56.894102
event_109_3,case_109,Approve Purchase Order,2023-08-21 15:57:44.359295
event_109_6,case_109,Evaluate Supplier Performance,2023-09-01 21:29:13.253907
event_109_1,case_109,Negotiate Contract,2023-09-27 05:24:58.880845
event_109_2,case_109,Request Quotations,2023-10-16 09:50:40.937971
event_11_7,case_11,Renew Contract,2023-01-13 07:35:42.757583
event_11_5,case_11,Process Invoice,2023-02-10 01:39:14.090394
event_11_0,case_11,Close Purchase Order,2023-03-24 01:03:21.867868
event_11_6,case_11,Evaluate Supplier Performance,2023-04-01 16:27:42.053381
event_11_3,case_11,Approve Purchase Order,2023-05-13 09:18:58.889896
event_11_1,case_11,Create Purchase Order,2023-07-27 15:58:43.808990
event_11_4,case_11,Receive Goods,2023-11-25 18:17:11.600681
event_11_2,case_11,Request Quotations,2023-12-08 07:35:29.302370
event_110_1,case_110,Create Purchase Order,2023-03-03 16:30:19.417431
event_110_5,case_110,Complete Payment,2023-03-20 05:02:31.669185
event_110_6,case_110,Evaluate Supplier Performance,2023-03-20 07:57:37.179142
event_110_4,case_110,Receive Goods,2023-05-08 08:10:34.759912
event_110_3,case_110,Dispatch Order,2023-05-20 08:39:25.604507
event_110_7,case_110,Renew Contract,2023-06-29 10:08:15.300948
event_110_2,case_110,Select Supplier,2023-07-04 06:38:28.336164
event_110_0,case_110,Close Purchase Order,2023-08-16 04:54:46.446671
event_111_3,case_111,Approve Purchase Order,2023-01-30 05:06:57.146034
event_111_2,case_111,Request Quotations,2023-02-25 11:53:54.531420
event_111_4,case_111,Monitor Order Status,2023-04-22 15:33:09.806914
event_111_6,case_111,Finalize Purchase Details,2023-05-06 08:08:12.251520
event_111_5,case_111,Process Invoice,2023-06-21 06:37:20.728997
event_111_7,case_111,Conduct Market Analysis,2023-07-13 03:22:48.860550
event_111_1,case_111,Create Purchase Order,2023-08-09 11:27:21.613728
event_111_0,case_111,Close Purchase Order,2023-10-11 06:03:40.865764
event_112_3,case_112,Dispatch Order,2023-03-14 23:22:05.371986
event_112_4,case_112,Receive Goods,2023-03-31 04:03:50.076606
event_112_1,case_112,Create Purchase Order,2023-06-16 15:19:21.171840
event_112_0,case_112,Close Purchase Order,2023-07-15 06:49:25.209992
event_112_6,case_112,Evaluate Supplier Performance,2023-09-10 12:33:23.183729
event_112_2,case_112,Select Supplier,2023-09-12 21:47:12.178813
event_112_5,case_112,Process Invoice,2023-09-25 18:35:59.625698
event_112_7,case_112,Conduct Market Analysis,2023-09-29 21:34:42.519527
event_113_0,case_113,Close Purchase Order,2023-01-08 15:35:40.201732
event_113_6,case_113,Finalize Purchase Details,2023-03-18 09:32:49.273099
event_113_4,case_113,Monitor Order Status,2023-05-04 15:51:23.648057
event_113_4,case_113,Receive Goods,2023-06-28 07:14:39.099461
event_113_5,case_113,Process Invoice,2023-06-29 08:09:05.663100
event_113_2,case_113,Negotiate Contract,2023-09-05 04:45:54.339292
event_113_3,case_113,Approve Purchase Order,2023-09-25 23:07:19.408722
event_113_1,case_113,Create Purchase Order,2023-10-10 02:27:07.225217
event_113_4,case_113,Monitor Order Status,2023-10-19 14:01:07.112214
event_113_7,case_113,Renew Contract,2023-12-07 02:29:45.028538
event_114_0,case_114,Close Purchase Order,2023-02-18 19:30:11.497038
event_114_1,case_114,Create Purchase Order,2023-03-29 08:40:46.661013
event_114_6,case_114,Finalize Purchase Details,2023-05-16 13:11:27.707735
event_114_3,case_114,Dispatch Order,2023-06-14 22:12:43.916199
event_114_7,case_114,Conduct Market Analysis,2023-09-24 20:48:08.678162
event_114_4,case_114,Receive Goods,2023-10-21 00:51:20.466338
event_114_2,case_114,Request Quotations,2023-11-11 04:39:17.151902
event_114_5,case_114,Complete Payment,2023-12-02 23:59:44.553910
event_115_2,case_115,Request Quotations,2023-03-14 07:41:19.432418
event_115_7,case_115,Renew Contract,2023-05-11 08:18:37.493312
event_115_0,case_115,Close Purchase Order,2023-05-31 12:29:15.831262
event_115_4,case_115,Monitor Order Status,2023-06-09 07:02:34.562168
event_115_3,case_115,Dispatch Order,2023-07-28 21:41:43.983075
event_115_1,case_115,Create Purchase Order,2023-09-03 09:24:44.042412
event_115_5,case_115,Complete Payment,2023-11-19 02:11:15.675917
event_115_6,case_115,Evaluate Supplier Performance,2023-12-05 20:07:00.744729
event_116_6,case_116,Evaluate Supplier Performance,2023-02-24 03:40:03.092839
event_116_7,case_116,Renew Contract,2023-02-26 10:10:30.283478
event_116_2,case_116,Select Supplier,2023-04-01 07:57:37.526093
event_116_5,case_116,Process Invoice,2023-04-23 17:08:47.379882
event_116_4,case_116,Monitor Order Status,2023-06-11 14:47:46.743445
event_116_0,case_116,Close Purchase Order,2023-07-04 01:01:28.134141
event_116_3,case_116,Dispatch Order,2023-07-31 22:24:56.042281
event_116_1,case_116,Create Purchase Order,2023-10-29 13:58:54.756948
event_117_0,case_117,Close Purchase Order,2023-01-31 10:30:27.751278
event_117_2,case_117,Select Supplier,2023-03-23 09:40:10.472152
event_117_2,case_117,Negotiate Contract,2023-03-26 00:42:18.969069
event_117_7,case_117,Conduct Market Analysis,2023-04-08 04:22:24.781065
event_117_4,case_117,Receive Goods,2023-04-19 17:03:35.024488
event_117_5,case_117,Process Invoice,2023-07-08 09:36:50.176608
event_117_3,case_117,Approve Purchase Order,2023-07-29 02:44:06.312981
event_117_6,case_117,Evaluate Supplier Performance,2023-08-24 08:49:28.816502
event_117_1,case_117,Create Purchase Order,2023-11-22 04:16:00.986381
event_118_7,case_118,Conduct Market Analysis,2023-01-11 09:22:09.465212
event_118_2,case_118,Select Supplier,2023-02-22 13:57:08.095912
event_118_1,case_118,Create Purchase Order,2023-03-30 17:51:32.364650
event_118_5,case_118,Complete Payment,2023-04-08 11:57:39.325813
event_118_5,case_118,Process Invoice,2023-05-04 14:30:31.704198
event_118_0,case_118,Close Purchase Order,2023-05-05 20:24:12.875412
event_118_3,case_118,Approve Purchase Order,2023-05-06 14:23:52.668370
event_118_6,case_118,Evaluate Supplier Performance,2023-07-16 09:04:41.850008
event_118_4,case_118,Monitor Order Status,2023-07-29 05:53:33.961626
event_118_5,case_118,Complete Payment,2023-10-03 00:42:12.743553
event_119_1,case_119,Create Purchase Order,2023-03-11 15:38:10.543851
event_119_0,case_119,Close Purchase Order,2023-05-11 04:18:39.967901
event_119_6,case_119,Finalize Purchase Details,2023-06-01 02:49:44.099689
event_119_4,case_119,Monitor Order Status,2023-07-18 22:21:22.331888
event_119_2,case_119,Negotiate Contract,2023-08-04 19:07:38.259964
event_119_5,case_119,Process Invoice,2023-08-09 02:49:18.312794
event_119_7,case_119,Renew Contract,2023-09-17 06:38:46.296303
event_119_3,case_119,Dispatch Order,2023-09-27 09:49:50.379236
event_12_7,case_12,Conduct Market Analysis,2023-01-04 19:32:33.869629
event_12_1,case_12,Create Purchase Order,2023-03-16 21:48:15.373611
event_12_5,case_12,Complete Payment,2023-03-17 17:25:34.922508
event_12_3,case_12,Approve Purchase Order,2023-04-03 13:58:46.789563
event_12_4,case_12,Monitor Order Status,2023-06-20 16:41:58.192377
event_12_2,case_12,Request Quotations,2023-07-12 02:05:22.936572
event_12_6,case_12,Finalize Purchase Details,2023-10-29 09:46:23.961664
event_12_0,case_12,Close Purchase Order,2023-11-07 00:59:07.329974
event_120_3,case_120,Dispatch Order,2023-02-04 19:53:15.926564
event_120_1,case_120,Create Purchase Order,2023-02-14 21:18:46.725394
event_120_4,case_120,Receive Goods,2023-05-25 20:11:43.966208
event_120_5,case_120,Process Invoice,2023-06-16 08:54:24.961305
event_120_0,case_120,Close Purchase Order,2023-08-18 02:12:50.554481
event_120_2,case_120,Select Supplier,2023-08-21 19:32:32.842690
event_120_7,case_120,Conduct Market Analysis,2023-09-22 10:31:58.867397
event_120_6,case_120,Finalize Purchase Details,2023-10-02 09:07:11.311288
event_121_6,case_121,Finalize Purchase Details,2023-01-18 06:25:00.848505
event_121_0,case_121,Close Purchase Order,2023-03-04 01:31:20.091654
event_121_5,case_121,Process Invoice,2023-03-14 07:34:09.253656
event_121_4,case_121,Receive Goods,2023-04-03 05:51:45.654133
event_121_4,case_121,Monitor Order Status,2023-04-30 14:24:27.911346
event_121_7,case_121,Conduct Market Analysis,2023-05-26 18:23:46.573849
event_121_1,case_121,Create Purchase Order,2023-06-03 14:09:50.903813
event_121_2,case_121,Negotiate Contract,2023-07-16 00:36:46.697367
event_121_3,case_121,Dispatch Order,2023-07-21 11:15:04.015122
event_121_6,case_121,Evaluate Supplier Performance,2023-09-18 03:55:42.920368
event_122_1,case_122,Create Purchase Order,2023-01-01 05:30:37.184472
event_122_2,case_122,Request Quotations,2023-02-20 08:53:19.822789
event_122_4,case_122,Monitor Order Status,2023-03-31 00:40:56.830726
event_122_7,case_122,Renew Contract,2023-04-04 19:38:45.936498
event_122_5,case_122,Process Invoice,2023-04-12 14:56:39.148719
event_122_6,case_122,Finalize Purchase Details,2023-08-06 21:19:54.403758
event_122_0,case_122,Close Purchase Order,2023-08-10 06:49:52.097480
event_122_3,case_122,Approve Purchase Order,2023-10-05 16:36:20.538723
event_123_4,case_123,Receive Goods,2023-04-04 17:12:02.917991
event_123_0,case_123,Close Purchase Order,2023-04-13 06:25:59.607634
event_123_5,case_123,Complete Payment,2023-06-07 02:35:27.716857
event_123_1,case_123,Create Purchase Order,2023-07-11 07:23:24.293337
event_123_2,case_123,Negotiate Contract,2023-08-12 00:50:38.496704
event_123_6,case_123,Finalize Purchase Details,2023-08-18 17:40:43.022165
event_123_7,case_123,Conduct Market Analysis,2023-10-04 21:27:29.313709
event_123_3,case_123,Dispatch Order,2023-10-10 17:49:38.363095
event_124_6,case_124,Evaluate Supplier Performance,2023-02-12 16:03:50.869484
event_124_4,case_124,Monitor Order Status,2023-04-09 00:21:20.736288
event_124_5,case_124,Process Invoice,2023-05-04 02:57:50.135878
event_124_0,case_124,Close Purchase Order,2023-05-22 14:10:04.530097
event_124_1,case_124,Create Purchase Order,2023-06-27 18:40:11.785446
event_124_2,case_124,Request Quotations,2023-08-06 06:49:41.876546
event_124_3,case_124,Approve Purchase Order,2023-10-01 19:46:54.566675
event_124_7,case_124,Conduct Market Analysis,2023-10-31 01:12:35.860217
event_125_6,case_125,Finalize Purchase Details,2023-02-26 12:41:17.184837
event_125_5,case_125,Complete Payment,2023-03-24 12:58:23.417757
event_125_7,case_125,Conduct Market Analysis,2023-05-01 08:51:43.370206
event_125_2,case_125,Select Supplier,2023-05-15 01:17:49.426460
event_125_0,case_125,Close Purchase Order,2023-06-20 08:20:56.492163
event_125_3,case_125,Dispatch Order,2023-06-30 13:21:16.183859
event_125_4,case_125,Receive Goods,2023-07-01 00:49:00.276843
event_125_4,case_125,Monitor Order Status,2023-08-28 00:43:15.672037
event_125_1,case_125,Create Purchase Order,2023-09-05 14:53:10.067477
event_125_3,case_125,Approve Purchase Order,2023-11-27 08:39:21.881990
event_126_3,case_126,Dispatch Order,2023-01-08 04:51:58.935067
event_126_7,case_126,Conduct Market Analysis,2023-02-01 01:23:20.604799
event_126_2,case_126,Request Quotations,2023-04-03 00:12:33.221590
event_126_0,case_126,Close Purchase Order,2023-04-13 13:42:17.142115
event_126_5,case_126,Complete Payment,2023-07-08 07:41:39.835128
event_126_4,case_126,Receive Goods,2023-08-03 21:04:47.496483
event_126_1,case_126,Create Purchase Order,2023-09-07 07:32:59.158034
event_126_6,case_126,Evaluate Supplier Performance,2023-09-27 04:32:39.117915
event_127_0,case_127,Close Purchase Order,2023-02-18 01:42:38.590068
event_127_6,case_127,Evaluate Supplier Performance,2023-03-18 06:00:37.319493
event_127_4,case_127,Monitor Order Status,2023-03-22 06:28:58.583878
event_127_4,case_127,Receive Goods,2023-03-29 15:51:45.339234
event_127_1,case_127,Create Purchase Order,2023-08-18 21:59:35.351393
event_127_5,case_127,Complete Payment,2023-09-03 11:25:19.737683
event_127_2,case_127,Negotiate Contract,2023-09-07 12:29:23.195552
event_127_3,case_127,Approve Purchase Order,2023-09-26 22:53:52.362643
event_127_7,case_127,Renew Contract,2023-11-20 15:34:17.778000
event_128_5,case_128,Complete Payment,2023-01-25 19:07:31.175891
event_128_7,case_128,Renew Contract,2023-02-26 09:55:32.127570
event_128_4,case_128,Monitor Order Status,2023-03-11 05:35:55.246959
event_128_3,case_128,Dispatch Order,2023-04-03 07:15:08.085084
event_128_2,case_128,Negotiate Contract,2023-05-24 18:15:14.419550
event_128_6,case_128,Finalize Purchase Details,2023-05-28 16:28:22.403433
event_128_0,case_128,Close Purchase Order,2023-06-06 05:39:23.095833
event_128_1,case_128,Create Purchase Order,2023-08-03 14:05:32.981501
event_128_5,case_128,Process Invoice,2023-08-31 19:48:03.666210
event_129_5,case_129,Process Invoice,2023-01-17 21:08:54.480327
event_129_3,case_129,Dispatch Order,2023-02-17 00:42:07.756626
event_129_5,case_129,Complete Payment,2023-03-12 17:18:12.087530
event_129_0,case_129,Close Purchase Order,2023-03-30 22:39:32.646444
event_129_6,case_129,Evaluate Supplier Performance,2023-05-08 19:00:18.530215
event_129_4,case_129,Receive Goods,2023-05-23 17:14:56.786061
event_129_2,case_129,Select Supplier,2023-07-15 22:02:34.031805
event_129_7,case_129,Conduct Market Analysis,2023-09-04 10:11:22.051807
event_129_4,case_129,Monitor Order Status,2023-11-03 19:17:24.798614
event_129_1,case_129,Create Purchase Order,2023-11-30 08:17:40.052084
event_13_7,case_13,Conduct Market Analysis,2023-01-13 15:07:51.584044
event_13_6,case_13,Finalize Purchase Details,2023-01-24 18:47:08.745693
event_13_4,case_13,Monitor Order Status,2023-01-30 07:22:02.113892
event_13_3,case_13,Approve Purchase Order,2023-03-31 17:35:15.246933
event_13_5,case_13,Complete Payment,2023-05-29 21:23:59.121278
event_13_0,case_13,Close Purchase Order,2023-06-09 10:39:22.682495
event_13_2,case_13,Request Quotations,2023-07-13 22:00:01.531075
event_13_1,case_13,Create Purchase Order,2023-09-15 12:49:12.945218
event_130_6,case_130,Finalize Purchase Details,2023-05-30 15:24:01.587571
event_130_5,case_130,Complete Payment,2023-06-27 23:25:21.527621
event_130_1,case_130,Create Purchase Order,2023-09-18 16:16:59.762022
event_130_2,case_130,Request Quotations,2023-09-27 14:41:00.794490
event_130_0,case_130,Close Purchase Order,2023-10-28 21:20:33.293477
event_130_4,case_130,Receive Goods,2023-11-13 23:04:08.069445
event_130_3,case_130,Approve Purchase Order,2023-11-14 00:55:15.184652
event_130_7,case_130,Conduct Market Analysis,2023-11-23 05:16:26.425675
event_131_6,case_131,Evaluate Supplier Performance,2023-01-12 11:21:27.714698
event_131_7,case_131,Renew Contract,2023-04-26 01:57:18.799497
event_131_5,case_131,Complete Payment,2023-05-06 02:06:30.657368
event_131_6,case_131,Finalize Purchase Details,2023-05-29 09:12:17.000238
event_131_1,case_131,Create Purchase Order,2023-07-23 11:27:39.111920
event_131_3,case_131,Approve Purchase Order,2023-08-03 20:07:53.387287
event_131_2,case_131,Request Quotations,2023-08-06 16:37:56.003556
event_131_0,case_131,Close Purchase Order,2023-09-26 00:31:53.175296
event_131_4,case_131,Receive Goods,2023-10-19 23:50:39.934941
event_132_1,case_132,Create Purchase Order,2023-01-01 20:30:09.365987
event_132_2,case_132,Select Supplier,2023-02-05 17:48:41.702087
event_132_4,case_132,Monitor Order Status,2023-04-16 02:43:58.106191
event_132_5,case_132,Process Invoice,2023-05-06 10:12:00.082361
event_132_2,case_132,Negotiate Contract,2023-05-20 06:39:21.326885
event_132_6,case_132,Evaluate Supplier Performance,2023-06-01 00:50:17.970442
event_132_7,case_132,Conduct Market Analysis,2023-10-20 23:18:46.296028
event_132_3,case_132,Approve Purchase Order,2023-10-23 00:36:28.810298
event_132_0,case_132,Close Purchase Order,2023-10-26 07:16:39.299690
event_132_2,case_132,Negotiate Contract,2023-10-31 15:47:15.835695
event_133_6,case_133,Evaluate Supplier Performance,2023-01-02 08:51:38.569387
event_133_0,case_133,Close Purchase Order,2023-02-13 16:54:54.222455
event_133_5,case_133,Complete Payment,2023-05-09 16:11:52.018530
event_133_4,case_133,Receive Goods,2023-05-29 14:49:20.503586
event_133_1,case_133,Create Purchase Order,2023-08-07 15:26:41.384009
event_133_2,case_133,Select Supplier,2023-09-05 02:51:57.307425
event_133_7,case_133,Renew Contract,2023-09-07 14:30:25.851928
event_133_3,case_133,Dispatch Order,2023-10-18 06:02:41.122798
event_134_5,case_134,Complete Payment,2023-04-10 03:41:13.548042
event_134_0,case_134,Close Purchase Order,2023-04-17 17:28:17.646112
event_134_6,case_134,Finalize Purchase Details,2023-04-24 17:07:34.380348
event_134_3,case_134,Dispatch Order,2023-07-25 06:08:31.292096
event_134_1,case_134,Create Purchase Order,2023-08-20 21:24:34.998365
event_134_5,case_134,Process Invoice,2023-09-03 22:34:55.772012
event_134_7,case_134,Conduct Market Analysis,2023-09-15 20:38:32.671489
event_134_4,case_134,Receive Goods,2023-10-04 00:30:03.869755
event_134_6,case_134,Evaluate Supplier Performance,2023-10-23 02:42:28.546750
event_134_2,case_134,Negotiate Contract,2023-11-08 15:27:14.772400
event_135_5,case_135,Complete Payment,2023-01-27 19:55:42.685934
event_135_2,case_135,Request Quotations,2023-03-04 11:50:10.378670
event_135_3,case_135,Approve Purchase Order,2023-05-26 09:46:50.332619
event_135_7,case_135,Renew Contract,2023-07-02 08:38:04.176279
event_135_6,case_135,Finalize Purchase Details,2023-08-03 23:14:58.903014
event_135_4,case_135,Monitor Order Status,2023-08-29 10:01:00.858957
event_135_0,case_135,Close Purchase Order,2023-08-30 01:04:06.894867
event_135_1,case_135,Create Purchase Order,2023-08-31 08:52:48.163479
event_136_5,case_136,Complete Payment,2023-03-04 03:58:48.817893
event_136_2,case_136,Request Quotations,2023-05-18 22:18:59.582428
event_136_3,case_136,Approve Purchase Order,2023-06-23 19:55:46.154396
event_136_7,case_136,Conduct Market Analysis,2023-06-30 23:53:30.578828
event_136_6,case_136,Finalize Purchase Details,2023-09-20 17:49:50.576129
event_136_0,case_136,Close Purchase Order,2023-10-22 19:51:31.292813
event_136_4,case_136,Monitor Order Status,2023-11-16 18:30:59.689412
event_136_1,case_136,Create Purchase Order,2023-11-21 17:23:16.298074
event_137_1,case_137,Create Purchase Order,2023-02-03 14:02:23.900522
event_137_3,case_137,Approve Purchase Order,2023-03-21 22:40:30.937370
event_137_0,case_137,Close Purchase Order,2023-07-07 23:28:00.794701
event_137_4,case_137,Receive Goods,2023-07-26 03:58:41.490638
event_137_5,case_137,Process Invoice,2023-08-13 10:44:39.585654
event_137_2,case_137,Select Supplier,2023-10-24 06:38:11.544861
event_137_7,case_137,Renew Contract,2023-11-04 16:20:35.229435
event_137_6,case_137,Evaluate Supplier Performance,2023-11-05 08:31:02.084071
event_138_6,case_138,Finalize Purchase Details,2023-02-12 17:51:23.816643
event_138_0,case_138,Close Purchase Order,2023-03-19 07:21:10.012012
event_138_1,case_138,Create Purchase Order,2023-05-24 00:33:19.476728
event_138_4,case_138,Monitor Order Status,2023-06-20 05:49:07.919674
event_138_7,case_138,Conduct Market Analysis,2023-06-21 22:09:38.968385
event_138_3,case_138,Approve Purchase Order,2023-07-19 10:21:55.877190
